lng,lat
-86.6929255,36.2523428
-86.6929255,36.2523428
-86.6929255,36.2523428
-86.82399299999997,36.2257286
-86.6080557,36.0788801
-86.5793276,36.0724147
-86.5793276,36.0724147
-86.74940950000001,36.1749872
-86.6823064,36.2997285
-86.7499496,36.118307
-86.70797479999999,36.1219914
-86.7749207,36.1593336
-86.72432520000001,36.2074173
-86.7781425,36.1372637
-86.78912200000002,36.17626999999999
-86.73769479999999,36.1003002
-86.79163970000002,36.18373039999999
-86.78116399999999,36.146067
-86.7822372,36.1361273
-86.7866423,36.1534912
-86.82478350000001,36.1097818
-86.74544279999998,36.1729235
-86.58458,36.2135589
-86.58458,36.2135589
-86.78990599999997,36.142377
-86.7531437,36.1854736
-86.7749207,36.1593336
-86.79163590000002,36.1837267
-86.73852799999997,36.183181
-86.6209707,36.0464186
-86.87931730000003,36.1486259
-86.8410495,36.1149784
-86.7749207,36.1593336
-86.73153489999999,36.183893
-86.69025449999998,36.2946683
-86.749573,36.1829242
-86.72400529999999,36.2108032
-86.6317881,36.0674316
-86.74741139999998,36.17623830000001
-86.58348060000003,36.036666
-86.7669719,36.2078372
-86.7957455,36.1589474
-86.24035370000001,39.19907
-86.6335194,36.1472221
-86.78912200000002,36.17626999999999
-86.84679799999999,36.089609
-86.84679799999999,36.089609
-86.84679799999999,36.089609
-86.84679799999999,36.089609
-86.73487699999998,36.18271
-86.770511,36.155082
-86.74045899999999,36.193802
-86.768732,36.179767
-86.643344,36.240614
-86.9289645,36.0759157
-86.9289645,36.0759157
-86.9289645,36.0759157
-86.72655309999999,36.0373206
-86.72655309999999,36.0373206
-86.79582900000003,36.17144500000001
-86.81400099999996,36.074744
-86.723522,36.01956
-86.80301680000002,36.1332409
-86.9631242,36.0611958
-86.7239786,36.187352
-86.695987,36.012312
-86.71267080000001,36.2123133
-86.78360500000002,36.12983699999999
-86.63964,35.9909639
-86.99460499999998,36.0743264
-86.95675399999999,36.068809
-86.7749207,36.1593336
-83.24336579999999,31.2053765
-86.84270800000002,36.158166
-86.72343699999999,36.188608
-86.80616020000002,36.1498711
-86.78453150000001,36.1449673
-86.7432819,36.1851119
-86.6373635,36.1480193
-86.832414,36.106565
-86.832414,36.106565
-86.832414,36.106565
-86.832414,36.106565
-86.86145160000001,36.1678347
-86.7397168,36.17206480000001
-86.92186199999998,36.089313
-86.89469199999996,36.078806
-86.78470859999999,36.1447306
-86.83667600000001,36.10322
-86.74149009999996,36.1684995
-86.78470859999999,36.1447306
-86.86029159999998,36.1593088
-86.6520164,36.0832731
-86.78296699999999,36.146464
-86.73300799999998,36.081482
-86.7211834,36.1532726
-86.704773,36.022284
-86.950925,36.065698
-86.78416299999999,36.1235209
-86.80616020000002,36.1498711
-86.80824659999996,36.1482796
-86.84270800000002,36.158166
-86.74355909999997,36.167124
-86.73769479999999,36.1003002
-86.7884665,36.11515199999999
-86.79015930000003,36.13631580000001
-86.8114334,36.108768
-86.80616020000002,36.1498711
-86.73601410000003,36.1025672
-86.79325489999997,36.1799671
-86.733645,36.183303
-86.72909500000003,36.1817707
-86.7361698,36.06247949999999
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-86.71508349999999,36.0897923
-86.72181230000001,36.2087942
-86.7749207,36.1593336
-86.8533346,36.1221291
-86.75163099999997,36.173491
-86.77500729999997,36.2540879
-86.67851840000003,36.0480767
-86.71615600000001,36.180877
-86.749573,36.1829242
-86.7982093,36.1635167
-86.8322771,36.14385360000001
-86.71931269999999,36.2138255
-86.71931269999999,36.2138255
-86.802299,36.120726
-86.72018300000002,36.1526
-86.59205209999999,36.0648936
-86.62568799999997,35.997646
-86.69826169999999,36.2023857
-86.83538499999997,36.129869
-86.7986195,36.1752144
-86.7986195,36.1752144
-86.7986195,36.1752144
-86.7986195,36.1752144
-86.7986195,36.1752144
-86.71035499999999,36.268198
-86.59623139999997,36.1835275
-86.63543709999999,36.0727803
-86.78296699999999,36.146464
-86.79010599999998,36.136811
-86.929554,36.11736399999999
-86.6708557,36.2738164
-86.79010599999998,36.136811
-86.7257819,36.0600948
-86.78416299999999,36.1235209
-86.7996464,36.1742826
-86.63583,36.133557
-86.73825769999996,36.18087690000001
-86.75279990000001,36.174827
-86.74167669999997,36.1822442
-86.83402960000001,36.1372715
-86.8737589,36.1050314
-86.7531437,36.1854736
-86.79163970000002,36.18373039999999
-86.82993699999997,36.142329
-86.7432819,36.1851119
-86.7531437,36.1854736
-86.7291429,36.196799
-86.78116399999999,36.146067
-86.8009321,36.1385114
-86.7749207,36.1593336
-86.78810870000001,36.1376645
-86.78116399999999,36.146067
-86.6191296,36.0165931
-86.71662379999998,36.2022142
-86.58761779999998,36.15069769999999
-86.7798092,36.1274913
-86.7798092,36.1274913
-86.79163590000002,36.1837267
-86.84587899999997,36.111676
-86.84587899999997,36.111676
-86.84587899999997,36.111676
-86.84587899999997,36.111676
-86.73734300000001,36.1796858
-86.7749207,36.1593336
-86.78416299999999,36.1235209
-86.87176399999998,36.1080181
-86.96323740000003,36.0668738
-86.63949869999999,36.1790052
-86.64612,36.045519
-86.7848161,36.1449037
-86.6597122,36.0733384
-86.72977459999998,36.1917501
-86.73836999999997,36.1803031
-86.86940800000002,36.1137299
-86.86940800000002,36.1137299
-86.86940800000002,36.1137299
-86.86940800000002,36.1137299
-86.79429490000001,36.1789144
-86.74436790000004,36.1772962
-86.74536899999998,36.1714119
-86.63010120000001,36.1312071
-86.63010120000001,36.1312071
-86.63010120000001,36.1312071
-86.63010120000001,36.1312071
-86.78066100000001,36.105404
-86.7127397,36.1278878
-86.63825859999997,36.0847066
-86.61726920000001,36.03183910000001
-86.7468833,36.1248243
-86.83302100000003,36.149057
-86.80616020000002,36.1498711
-86.6785977,36.0366041
-86.77541389999999,36.1548886
-86.7641642,36.0605818
-86.7641642,36.0605818
-86.5962234,36.1762561
-86.786674,36.145314
-86.82803799999999,36.153766
-86.76563290000001,36.132669
-86.84018700000001,36.15143500000001
-86.742323,36.1786559
-86.71237830000001,36.2001072
-86.7459816,36.17102
-86.73788050000002,36.1562886
-86.765087,36.1413432
-86.8337463,36.1000437
-86.786652,36.149826
-86.730455,36.1052398
-86.80616020000002,36.1498711
-86.79136299999999,36.1088676
-86.80438879999997,36.1082143
-86.81699559999998,36.1543027
-86.81699559999998,36.1543027
-86.81699559999998,36.1543027
-86.84270800000002,36.158166
-86.7749207,36.1593336
-86.68225610000002,36.0553373
-86.80681500000003,36.068563
-86.72375299999999,36.187047
-86.62770690000002,36.1950477
-86.79010599999998,36.136811
-86.786652,36.149826
-86.74544279999998,36.1729235
-86.718943,36.0875717
-86.78470859999999,36.1447306
-86.80616020000002,36.1498711
-86.722351,36.2213471
-86.722351,36.2213471
-86.78033599999999,36.08021100000001
-86.75140699999997,36.169573
-86.7473928,36.1683099
-86.78912200000002,36.17626999999999
-86.7749207,36.1593336
-86.75482099999999,36.2302419
-86.7853268,36.12249449999999
-86.75482099999999,36.2302419
-86.73768869999998,36.1810979
-86.7865372,36.1454728
-86.61243400000001,36.1758616
-86.8133295,36.1096405
-86.8133295,36.1096405
-86.8133295,36.1096405
-86.8133295,36.1096405
-86.7954527,36.1820596
-86.68390979999998,36.0474637
-86.79019,36.136424
-86.79019,36.136424
-86.79019,36.136424
-86.80180910000001,36.1330993
-86.80616020000002,36.1498711
-86.85777340000001,36.1595078
-86.76451759999999,36.0528674
-86.76451759999999,36.0528674
-86.76451759999999,36.0528674
-86.76451759999999,36.0528674
-86.60399610000002,36.0818809
-86.9533622,36.0600761
-86.9533622,36.0600761
-86.9533622,36.0600761
-86.9533622,36.0600761
-86.9533622,36.0600761
-86.71615600000001,36.180877
-86.80301680000002,36.1332409
-86.72005309999997,36.2118642
-86.79163970000002,36.18373039999999
-86.786674,36.145314
-86.7749207,36.1593336
-86.7749207,36.1593336
-86.5994625,36.2198325
-86.71273209999998,36.0594417
-86.71273209999998,36.0594417
-86.71273209999998,36.0594417
-86.6516408,36.0512819
-86.7531437,36.1854736
-86.78330169999998,36.12435840000001
-86.5888708,36.0341763
-86.94734890000001,36.0386079
-86.72380720000001,36.2246923
-86.78227859999998,36.14616820000001
-86.6555789,36.0856138
-86.5810583,36.0706736
-86.6341429,36.1470879
-86.97534569999999,36.0548432
-86.97534569999999,36.0548432
-86.97534569999999,36.0548432
-86.8502082,36.0891729
-86.8502082,36.0891729
-86.8502082,36.0891729
-86.8502082,36.0891729
-86.5868799,36.071171
-86.5868799,36.071171
-86.80180910000001,36.1330993
-86.83978179999997,36.1502983
-86.79163970000002,36.18373039999999
-86.73825769999996,36.18087690000001
-86.79965099999998,36.120417
-86.71203700000001,36.151454
-86.588911,36.176741
-86.588911,36.176741
-86.72553599999999,36.209001
-86.72553599999999,36.209001
-86.72553599999999,36.209001
-86.7269022,36.0255052
-86.7830629,36.1460539
-86.5778259,36.191138
-86.802299,36.120726
-86.7099259,36.06518
-86.7840239,36.1507193
-93.82646980000001,33.970823
-86.7749207,36.1593336
-86.78360500000002,36.12983699999999
-86.72317809999998,36.2154491
-86.75482099999999,36.2302419
-86.7674222,36.1123245
-86.768732,36.179767
-86.78663399999999,36.153495
-86.71267080000001,36.2123133
-86.76947899999999,36.1407648
-86.7353167,36.018875
-86.7397168,36.17206480000001
-86.94464099999999,36.084612
-86.9345869,36.0566249
-86.9345869,36.0566249
-86.58732150000003,36.1593195
-86.74638199999998,36.1633799
-86.58708389999998,36.0339965
-86.58708389999998,36.0339965
-86.58708389999998,36.0339965
-86.58708389999998,36.0339965
-86.79163970000002,36.18373039999999
-86.79574550000001,36.1589474
-86.78497290000001,36.090804
-86.7749207,36.1593336
-86.74097710000001,36.1684719
-86.72181230000001,36.2087942
-86.781215,36.2071578
-86.76128699999998,36.17103
-86.73087499999997,36.226272
-86.80616020000002,36.1498711
-86.7845466,36.1449367
-86.82587000000001,36.216734
-86.84440610000001,36.089742
-86.77870289999998,36.12766999999999
-86.79582900000003,36.17144500000001
-86.62819189999999,36.1581081
-86.83895619999998,36.1497738
-86.71267080000001,36.2123133
-86.65174990000003,36.05134839999999
-86.78422890000002,36.13531
-86.77150949999998,36.1071735
-86.80616020000002,36.1498711
-86.7007283,36.0245643
-86.72432520000001,36.2074173
-86.72756900000002,36.199404
-86.72756900000002,36.199404
-86.72756900000002,36.199404
-86.72756900000002,36.199404
-77.9840851,35.97017659999999
-86.71933609999996,36.1229109
-86.79377840000001,36.23550590000001
-86.63182979999999,36.1432518
-86.63182979999999,36.1432518
-86.80616020000002,36.1498711
-86.72343699999999,36.188608
-86.91504189999999,36.2177685
-86.79703689999997,36.1382375
-86.78191120000001,36.1134924
-86.70018499999999,36.014696
-86.70236299999999,36.202321
-86.78470859999999,36.1447306
-86.80180910000001,36.1330993
-86.78397210000003,36.1506249
-86.78397210000003,36.1506249
-86.78397210000003,36.1506249
-86.78397210000003,36.1506249
-86.76128699999998,36.17103
-86.79010599999998,36.136811
-86.7861507,36.0977859
-86.7861507,36.0977859
-86.7861507,36.0977859
-86.7861507,36.0977859
-86.78330169999998,36.12435840000001
-86.80616020000002,36.1498711
-86.7361698,36.06247949999999
-86.7148059,36.2497246
-86.7148059,36.2497246
-86.73825769999996,36.18087690000001
-86.78470859999999,36.1447306
-86.75163099999997,36.173491
-86.79574550000001,36.1589474
-86.62468299999999,36.0742
-86.73034059999999,36.1059938
-86.2381984,39.2008693
-86.2381984,39.2008693
-86.63296689999999,36.218879
-86.7383322,36.1804719
-86.77938189999998,36.1631213
-86.75279990000001,36.174827
-86.78416299999999,36.1235209
-86.74039979999998,36.0218653
-86.7749207,36.1593336
-86.7749207,36.1593336
-86.742262,36.1959241
-86.742262,36.1959241
-86.742262,36.1959241
-86.742262,36.1959241
-86.742262,36.1959241
-86.75140699999997,36.169573
-86.77985719999998,36.1299316
-86.74940950000001,36.1749872
-86.82866739999997,36.1394291
-86.79514890000001,36.1849341
-86.78416299999999,36.1235209
-86.76128699999998,36.17103
-86.6289377,36.232995
-86.70825209999998,36.0225057
-86.80496399999998,36.16277900000001
-86.65286320000001,36.235306
-86.724175,36.020199
-86.77938189999998,36.1631213
-86.78658469999999,36.1759707
-86.78769590000002,36.1380797
-86.77492210000003,36.1593315
-86.63932299999999,36.095369
-86.79163970000002,36.18373039999999
-86.79010599999998,36.136811
-86.8409951,36.1211663
-86.8409951,36.1211663
-86.8409951,36.1211663
-86.8409951,36.1211663
-86.78416299999999,36.1235209
-86.7982093,36.1635167
-86.73836999999997,36.1803031
-86.78470859999999,36.1447306
-86.70236299999999,36.202321
-86.7749207,36.1593336
-86.73602399999999,36.052029
-86.7080538,36.0251878
-86.6271131,36.2157399
-86.7397168,36.17206480000001
-86.74536899999998,36.1714119
-86.827463,36.144201
-86.78378049999999,36.1515773
-86.78378049999999,36.1515773
-86.79002700000001,36.091239
-86.72977459999998,36.1917501
-86.7352133,36.0609877
-86.68040719999999,36.0115636
-86.74437499999999,36.188527
-86.7698029,36.1403201
-86.70693019999999,36.1981562
-86.71615600000001,36.180877
-86.73879099999999,36.226658
-86.687794,36.2973044
-86.687794,36.2973044
-86.687794,36.2973044
-86.687794,36.2973044
-86.7367064,36.1776391
-86.5825289,36.1759098
-86.5825289,36.1759098
-86.5825289,36.1759098
-86.5825289,36.1759098
-86.82866739999997,36.1394291
-86.73492240000002,36.199372
-86.79325489999997,36.1799671
-86.80616020000002,36.1498711
-86.7317946,36.0774006
-86.76145439999999,36.1483034
-86.81400099999996,36.074744
-86.73769479999999,36.1003002
-86.73318970000003,36.0399463
-86.74813919999997,36.1752797
-86.75482099999999,36.2302419
-86.7749207,36.1593336
-86.7404428,36.2038261
-86.9363738,36.0652187
-86.9363738,36.0652187
-86.73009619999999,36.215717
-86.70541960000003,36.0639943
-86.78990599999997,36.142377
-86.71035499999999,36.268198
-86.733068,36.195486
-86.78114199999999,36.174399
-86.7845753,36.1767746
-86.5979007,36.1866767
-86.5979007,36.1866767
-86.838737,36.1498189
-86.7870964,36.1386922
-86.76128699999998,36.17103
-86.78116399999999,36.146067
-86.59301390000002,36.2259059
-86.5991752,36.2245263
-86.67618759999999,36.1508704
-86.7224286,36.17295379999999
-86.86504359999999,36.1191455
-86.77371199999999,36.1951629
-86.71615600000001,36.180877
-86.60403300000002,36.2339764
-86.80616020000002,36.1498711
-86.84880299999998,36.161869
-86.80571870000001,36.1910505
-86.74284,36.189327
-86.75542710000002,36.1794723
-86.786652,36.149826
-86.74788000000001,36.18590899999999
-86.83901500000002,36.1490759
-86.73492240000002,36.199372
-86.58113709999998,36.06493830000001
-86.78416299999999,36.1235209
-86.80616020000002,36.1498711
-86.70424299999999,36.200425
-86.78227859999998,36.14616820000001
-86.72435000000002,36.215634
-86.7957455,36.1589474
-86.62664259999997,36.1192426
-86.72244899999998,36.215112
-86.74247330000003,36.1915252
-86.80180910000001,36.1330993
-86.76128699999998,36.17103
-86.742323,36.1786559
-86.7148059,36.2497246
-86.7148059,36.2497246
-86.73293609999996,36.20722689999999
-86.78470859999999,36.1447306
-86.7885043,36.1498935
-86.84270800000002,36.158166
-86.78024249999999,36.1447182
-86.74972149999996,36.1884239
-86.83910200000003,36.147445
-86.71615600000001,36.180877
-86.63503000000003,36.1888148
-86.7432819,36.1851119
-86.72244899999998,36.215112
-86.84270800000002,36.158166
-86.72553599999999,36.209001
-77.9458995,36.1108977
-86.7432819,36.1851119
-86.82689299999998,36.119099
-86.82689299999998,36.119099
-86.82689299999998,36.119099
-86.82689299999998,36.119099
-86.6845263,36.254453
-86.8678103,36.1490909
-86.7469251,36.2093418
-86.84270800000002,36.158166
-86.77985719999998,36.1299316
-86.7749207,36.1593336
-86.7848161,36.1449037
-86.8522296,36.1565787
-86.845697,36.158524
-86.7586955,36.1798976
-86.7758101,36.16240519999999
-86.7855485,36.1452812
-86.58490239999999,36.0854689
-86.80681500000003,36.068563
-77.9108128,36.0474015
-86.735187,36.186134
-86.742323,36.1786559
-86.63999089999999,36.2475621
-86.63999089999999,36.2475621
-86.63999089999999,36.2475621
-86.63999089999999,36.2475621
-86.79163590000002,36.1837267
-86.80616020000002,36.1498711
-86.9265734,36.1173373
-86.74294370000001,36.2018191
-86.7635359,36.0599283
-86.7635359,36.0599283
-86.78990599999997,36.142377
-86.72550910000001,36.1792404
-86.802299,36.120726
-86.7432819,36.1851119
-86.83950519999999,36.1364765
-86.70620589999999,36.1982861
-86.7361698,36.06247949999999
-86.78529689999999,36.1450967
-86.7401051,36.1755068
-86.71992,36.115346
-86.7855485,36.1452812
-86.80616020000002,36.1498711
-86.80301680000002,36.1332409
-86.78416299999999,36.1235209
-86.6563561,36.0891724
-86.78765779999999,36.1387437
-86.7148059,36.2497246
-86.7148059,36.2497246
-86.8949796,36.1161852
-86.80180910000001,36.1330993
-86.73009619999999,36.215717
-86.72975050000002,36.0750242
-86.72975050000002,36.0750242
-86.72975050000002,36.0750242
-86.84337649999999,36.2096364
-86.80496399999998,36.16277900000001
-86.7749207,36.1593336
-86.75140699999997,36.169573
-86.68186270000001,36.2433507
-86.77086600000001,36.184304
-86.77086600000001,36.184304
-86.77086600000001,36.184304
-86.6535978,36.2638328
-86.689506,36.256571
-86.63251129999999,36.1331429
-86.77129179999997,36.1363294
-86.7007283,36.0245643
-86.58982459999999,36.1740993
-86.70793470000001,36.265318
-86.75140699999997,36.169573
-86.87431939999999,36.1580686
-86.83381939999998,36.1332318
-86.733645,36.183303
-86.7841487,36.1448858
-86.733645,36.183303
-86.80616020000002,36.1498711
-86.82803799999999,36.153766
-86.64987479999999,36.068829
-86.64987479999999,36.068829
-86.64987479999999,36.068829
-86.64987479999999,36.068829
-86.64987479999999,36.068829
-86.7423144,36.2009718
-86.70118630000002,36.2020401
-86.8338329,36.138055
-86.77985719999998,36.1299316
-86.69547109999999,36.1722032
-86.73825769999996,36.18087690000001
-86.58494159999998,36.1886766
-86.77989930000001,36.1299231
-86.733068,36.195486
-86.7361698,36.06247949999999
-86.70142469999996,36.0159328
-86.72977459999998,36.1917501
-86.6057665,36.0971123
-86.72244899999998,36.215112
-86.72055449999999,36.2060067
-86.80681500000003,36.068563
-86.6428457,36.0505353
-86.78024249999999,36.1447182
-86.73852169999999,36.175341
-86.6487141,36.0817037
-86.6487141,36.0817037
-86.6487141,36.0817037
-86.632103,36.189607
-86.632103,36.189607
-86.79019,36.136424
-86.79019,36.136424
-86.79019,36.136424
-86.9153189,36.0643703
-86.73360300000002,36.185356
-86.7221692,36.19677310000001
-86.70412499999998,36.20039
-86.78416299999999,36.1235209
-86.7427792,36.2053048
-86.79582900000003,36.17144500000001
-86.83932870000001,36.132126
-86.7700876,36.2642875
-86.76543429999998,36.1360409
-86.60759999999999,36.076864
-86.7750073,36.2540879
-86.7758101,36.16240519999999
-86.6676486,36.0194177
-86.828305,36.126971
-86.8291878,36.1918657
-86.79010599999998,36.136811
-86.73769479999999,36.1003002
-86.78470859999999,36.1447306
-86.584296,36.037585
-86.584296,36.037585
-86.584296,36.037585
-86.584296,36.037585
-86.7749207,36.1593336
-86.7749207,36.1593336
-86.72343699999999,36.188608
-86.9747467,36.055183
-86.9747467,36.055183
-86.72244899999998,36.215112
-86.78990599999997,36.142377
-86.57934319999998,36.161266
-86.8350939,36.1362545
-86.609488,36.077605
-86.79582900000003,36.17144500000001
-86.83738779999999,36.149902
-86.7855485,36.1452812
-86.84909809999999,36.21722889999999
-86.79582900000003,36.17144500000001
-86.59930489999999,36.0782661
-86.78066100000001,36.105404
-86.78422890000002,36.13531
-86.79008639999999,36.1212144
-86.7544241,36.0774195
-86.72582039999999,36.1929003
-86.75140699999997,36.169573
-86.7855485,36.1452812
-86.8204669,36.123011
-86.8204669,36.123011
-86.6929255,36.2523428
-86.6929255,36.2523428
-86.6929255,36.2523428
-86.6929255,36.2523428
-86.71194589999999,36.0313226
-86.71194589999999,36.0313226
-86.71194589999999,36.0313226
-86.71194589999999,36.0313226
-86.75140699999997,36.169573
-86.78360500000002,36.12983699999999
-86.8260988,36.2132845
-86.8028332,36.1156168
-86.68459330000002,36.3033104
-86.78470859999999,36.1447306
-86.7173646,36.0581615
-86.72977459999998,36.1917501
-86.742323,36.1786559
-86.78422890000002,36.13531
-86.6763553,36.0352688
-86.74703929999998,36.167368
-86.7397168,36.17206480000001
-86.7749207,36.1593336
-86.83852999999999,36.065325
-86.7291429,36.196799
-86.768732,36.179767
-86.9040344,36.0818969
-86.63612130000001,36.2067071
-86.63612130000001,36.2067071
-86.63612130000001,36.2067071
-86.63612130000001,36.2067071
-86.94336899999999,36.069297
-86.78416299999999,36.1235209
-86.74256070000001,36.1025933
-86.7749207,36.1593336
-86.7092333,36.0310361
-86.7092333,36.0310361
-86.7092333,36.0310361
-86.7092333,36.0310361
-86.75163099999997,36.173491
-86.7758101,36.16240519999999
-86.63583,36.133557
-86.74940950000001,36.1749872
-86.83738779999999,36.149902
-86.83667600000001,36.10322
-86.99178039999998,36.0321355
-86.7118974,36.2585486
-86.7118974,36.2585486
-86.7118974,36.2585486
-86.7118974,36.2585486
-86.7118974,36.2585486
-86.73441600000001,36.186596
-86.7194413,36.2101128
-86.806489,36.095315
-86.806489,36.095315
-86.5803833,36.1675452
-86.64228000000003,36.1588926
-86.7749207,36.1593336
-86.7749207,36.1593336
-86.719272,36.123106
-86.719272,36.123106
-86.7749207,36.1593336
-86.79163970000002,36.18373039999999
-86.73825769999996,36.18087690000001
-86.852136,36.139303
-86.852136,36.139303
-86.72909500000003,36.1817707
-86.74777499999999,36.189879
-86.83302100000003,36.149057
-86.7749207,36.1593336
-86.7531437,36.1854736
-86.75140699999997,36.169573
-86.7957455,36.1589474
-86.75140699999997,36.169573
-86.73852799999997,36.183181
-86.71267080000001,36.2123133
-86.862777,36.14764359999999
-86.65975259999999,36.0737633
-86.73220400000002,36.200622
-86.6982561,36.0209906
-86.587107,36.080997
-86.74536899999998,36.1714119
-86.6371377,36.0727802
-86.64636630000001,36.16037499999999
-86.73978549999998,36.0228392
-86.73887289999999,36.1807547
-86.78470859999999,36.1447306
-86.82741779999998,36.0947529
-86.6792664,36.0331418
-86.80681500000003,36.068563
-86.8087923,36.1462232
-86.9668495,36.043167
-86.96616499999999,36.018854
-86.7499496,36.118307
-86.64905879999999,36.0497143
-86.94501699999999,36.061583
-86.94501699999999,36.061583
-86.63976439999999,36.058052
-86.74350299999998,36.045485
-86.7749207,36.1593336
-86.7749207,36.1593336
-86.72402269999998,36.1871624
-86.65029759999999,36.04778050000001
-86.79582900000003,36.17144500000001
-86.79010599999998,36.136811
-86.76543429999998,36.1360409
-86.79163590000002,36.1837267
-86.72389329999999,36.1261272
-86.73441600000001,36.186596
-86.66032439999998,36.0776252
-86.78529689999999,36.1450967
-86.7865372,36.1454728
-86.73852799999997,36.183181
-86.67229320000001,36.1812634
-86.79965099999998,36.120417
-77.96367049999999,35.9928991
-86.742323,36.1786559
-86.71311779999999,36.1281662
-86.78416299999999,36.1235209
-86.9242524,36.1376706
-86.79010599999998,36.136811
-86.78416299999999,36.1235209
-86.78765779999999,36.1387437
-86.7749207,36.1593336
-86.6109137,36.17368
-86.6109137,36.17368
-86.80616020000002,36.1498711
-86.67471899999998,36.227485
-86.7870964,36.1386922
-86.7932166,36.1379361
-86.7932166,36.1379361
-86.7749207,36.1593336
-86.83667600000001,36.10322
-86.9559163,36.1197471
-86.9559163,36.1197471
-86.9559163,36.1197471
-86.9559163,36.1197471
-86.81070190000003,36.1105156
-86.660435,36.0731142
-86.79574550000001,36.1589474
-86.78360500000002,36.12983699999999
-86.559365,36.110575
-86.559365,36.110575
-86.559365,36.110575
-86.559365,36.110575
-86.77319,36.19509499999999
-86.60795879999999,36.0539077
-86.60795879999999,36.0539077
-86.67880009999999,36.1627802
-86.801512,36.182907
-86.801512,36.182907
-86.801512,36.182907
-86.801512,36.182907
-86.801512,36.182907
-86.7450399,36.2250865
-86.79582900000003,36.17144500000001
-86.57818850000001,36.1668745
-86.70620589999999,36.1982861
-86.72244899999998,36.215112
-86.70236299999999,36.202321
-86.5903381,36.1762662
