lng,lat
-82.48578800000001,35.5527171
-79.9304414,32.7384601
-79.9304414,32.7384601
-86.12466599999999,39.7782977
-86.12466599999999,39.7782977
-85.13766579999998,39.6758499
-85.13766579999998,39.6758499
-95.9947636,35.9813836
-95.9947636,35.9813836
-86.83685300000002,36.1306242
-89.63518309999999,35.2976212
-89.63518309999999,35.2976212
-89.63518309999999,35.2976212
-86.91816089999998,35.9276578
-86.91816089999998,35.9276578
-83.6571163,32.5657233
-83.6571163,32.5657233
-83.6571163,32.5657233
-76.2997565,36.8720979
-76.2997565,36.8720979
-84.59540500000003,33.388633
-84.59540500000003,33.388633
-86.9417844,36.0805999
-86.9417844,36.0805999
-86.9417844,36.0805999
-86.9417844,36.0805999
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-96.77995429999999,32.7843896
-86.23686900000001,39.8190315
-86.23686900000001,39.8190315
-92.3268037,34.7594274
-92.3268037,34.7594274
-84.66750569999999,34.0630797
-84.66750569999999,34.0630797
-92.37289190000001,34.744005
-92.37289190000001,34.744005
-76.95478659999998,35.0642849
-76.95478659999998,35.0642849
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-96.74040889999998,33.0623187
-76.32168899999999,37.0180962
-76.32168899999999,37.0180962
-92.27392680000003,34.7342974
-92.27392680000003,34.7342974
-84.888696,33.6232621
-84.888696,33.6232621
-86.5935715,36.270103
-86.5935715,36.270103
-86.5935715,36.270103
-86.5935715,36.270103
-92.52909729999999,34.8113406
-92.52909729999999,34.8113406
-96.00914390000003,35.9513385
-96.00914390000003,35.9513385
-98.48057499999999,29.595959
-98.48057499999999,29.595959
-98.45085499999999,29.497022
-98.45085499999999,29.497022
-87.3902899,36.110039
-87.3902899,36.110039
-87.3902899,36.110039
-85.6508174,38.2482714
-85.6508174,38.2482714
-85.6508174,38.2482714
-85.6508174,38.2482714
-86.87744529999998,36.1241542
-76.08876409999999,36.8365758
-76.08876409999999,36.8365758
-80.74393880000002,35.2393676
-80.74393880000002,35.2393676
-84.7913349,33.7126765
-84.7913349,33.7126765
-121.70919,37.932428
-86.46587729999999,36.985451
-86.46587729999999,36.985451
-86.46587729999999,36.985451
-79.91030599999999,32.8780545
-79.91030599999999,32.8780545
-89.53630980000003,35.4138192
-89.53630980000003,35.4138192
-89.53630980000003,35.4138192
-87.30475839999997,36.5812741
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-89.03440539999997,37.7976845
-84.67962849999998,38.9608769
-84.67962849999998,38.9608769
-86.38741499999998,37.009839
-86.38741499999998,37.009839
-86.38741499999998,37.009839
-84.560143,34.185834
-79.95513979999998,37.2406865
-79.95513979999998,37.2406865
-84.56293400000004,38.981931
-84.56293400000004,38.981931
-96.3712364,36.1797354
-96.3712364,36.1797354
-84.47719769999999,39.0702149
-84.47719769999999,39.0702149
-84.59268370000001,33.7499237
-84.59268370000001,33.7499237
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-96.77510180000002,32.9574804
-85.81752399999999,30.182835
-85.81752399999999,30.182835
-79.07278070000001,38.1428866
-79.07278070000001,38.1428866
-86.7550919,36.1700013
-86.7550919,36.1700013
-95.87342409999997,36.0277942
-95.87342409999997,36.0277942
-83.6096249,32.5910019
-83.6096249,32.5910019
-83.6096249,32.5910019
-80.0486679,37.2682512
-80.0486679,37.2682512
-86.76181249999999,36.1672939
-86.76181249999999,36.1672939
-96.0135248,35.9452273
-96.0135248,35.9452273
-86.8632471,36.0970994
-86.8632471,36.0970994
-86.8632471,36.0970994
-86.8632471,36.0970994
-121.73778229999999,37.9298251
-83.9503416,34.0547936
-83.9503416,34.0547936
-83.9503416,34.0547936
-83.9503416,34.0547936
-84.53575469999998,34.168608
-84.53575469999998,34.168608
-87.7323638,42.01655830000001
-87.7323638,42.01655830000001
-87.42780099999999,36.626785
-87.42780099999999,36.626785
-87.42780099999999,36.626785
-86.1244671,39.5823658
-86.1244671,39.5823658
-86.7932166,36.1379361
-86.7932166,36.1379361
-85.95282789999999,39.985069
-85.95282789999999,39.985069
-87.27965799999998,36.52029
-87.38732099999999,36.57016300000001
-87.38732099999999,36.57016300000001
-87.38732099999999,36.57016300000001
-87.7823669,36.0817722
-84.67780479999999,34.0659538
-84.67780479999999,34.0659538
-87.39085999999999,36.5696262
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-88.95064489999999,37.891377
-94.4569056,38.801953
-94.4569056,38.801953
-94.4569056,38.801953
-94.4569056,38.801953
-92.3921041,38.9543058
-92.3921041,38.9543058
-92.27096489999997,34.7609003
-92.27096489999997,34.7609003
-86.22619170000002,39.8669728
-86.22619170000002,39.8669728
-86.8014961,36.1350894
-86.67797329999999,36.04678450000001
-86.67797329999999,36.04678450000001
-86.7866635,36.1224898
-86.7866635,36.1224898
-86.7866635,36.1224898
-86.7866635,36.1224898
-86.7866635,36.1224898
-96.7864209,33.0003
-96.7864209,33.0003
-96.7864209,33.0003
-96.7864209,33.0003
-96.7864209,33.0003
-96.7864209,33.0003
-96.7864209,33.0003
-92.34895840000001,34.7700035
-92.34895840000001,34.7700035
-82.58269299999999,35.483033
-82.58269299999999,35.483033
-82.58269299999999,35.483033
-82.58269299999999,35.483033
-85.6013801,38.1421854
-85.6013801,38.1421854
-85.6013801,38.1421854
-85.6013801,38.1421854
-86.58499979999999,34.7177396
-86.58499979999999,34.7177396
-86.85352060000002,35.8976733
-87.4319992,36.6360557
-95.7793042,36.0568405
-95.7793042,36.0568405
-95.97410819999999,35.9886415
-95.97410819999999,35.9886415
-92.35757799999999,34.773411
-92.35757799999999,34.773411
-78.91590500000001,38.067204
-78.91590500000001,38.067204
-89.7589138,35.1712152
-89.7589138,35.1712152
-89.7589138,35.1712152
-76.2882052,36.8684885
-76.2882052,36.8684885
-86.838984,36.127692
-86.838984,36.127692
-86.838984,36.127692
-86.838984,36.127692
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-96.81330120000001,32.8483008
-83.730982,32.919709
-83.730982,32.919709
-83.730982,32.919709
-95.99864760000003,35.9619931
-95.99864760000003,35.9619931
-76.20515660000001,36.9148822
-76.20515660000001,36.9148822
-82.51173599999998,35.34573
-82.51173599999998,35.34573
-82.51173599999998,35.34573
-82.51173599999998,35.34573
-95.98810370000001,35.9698518
-95.98810370000001,35.9698518
-96.0096811,35.9355421
-96.0096811,35.9355421
-87.7561707,41.8755298
-87.7561707,41.8755298
-96.1111449,35.96238
-96.1111449,35.96238
-94.364053,38.482917
-94.364053,38.482917
-94.364053,38.482917
-94.364053,38.482917
-76.26214,36.710834
-76.26214,36.710834
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-96.7901118,32.7919396
-86.05847670000003,39.80256199999999
-86.05847670000003,39.80256199999999
-84.5853489,34.1593882
-92.40432799999996,34.7719852
-92.40432799999996,34.7719852
-121.7129329,37.9206495
-89.70074699999998,35.325648
-89.70074699999998,35.325648
-89.70074699999998,35.325648
-92.373377,34.7445949
-92.373377,34.7445949
-86.721451,36.017725
-86.721451,36.017725
-86.721451,36.017725
-86.721451,36.017725
-94.498291,38.762286
-94.498291,38.762286
-94.498291,38.762286
-94.498291,38.762286
-112.07343450000002,33.41902050000001
-86.6978307,36.0315728
-86.6978307,36.0315728
-76.10910000000001,36.835308
-76.10910000000001,36.835308
-84.81933400000003,33.72997099999999
-84.81933400000003,33.72997099999999
-84.51298689999999,34.1994893
-86.79751299999998,35.9064887
-84.632384,38.9002582
-84.632384,38.9002582
-84.67888440000002,38.9825464
-84.67888440000002,38.9825464
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-96.77611330000002,32.9300586
-92.513025,34.8117178
-92.513025,34.8117178
-86.94859099999996,36.0752153
-79.9827045,32.8817494
-79.9827045,32.8817494
-84.63586099999998,33.648205
-84.63586099999998,33.648205
-80.86742049999998,35.0872248
-86.88426199999999,35.7529993
-86.88426199999999,35.7529993
-86.88426199999999,35.7529993
-86.84529800000001,36.09346900000001
-86.84529800000001,36.09346900000001
-79.88135179999999,32.7888358
-79.88135179999999,32.7888358
-87.8248179,42.1806262
-87.8248179,42.1806262
-76.123494,36.916121
-76.123494,36.916121
-89.69305500000002,35.268649
-89.69305500000002,35.268649
-89.69305500000002,35.268649
-87.8364536,35.9302944
-95.9362898,36.0312274
-95.9362898,36.0312274
-95.94059949999999,35.9544302
-95.94059949999999,35.9544302
-87.4319992,36.6360557
-90.39034679999999,38.7014823
-85.647877,38.115024
-85.647877,38.115024
-85.647877,38.115024
-85.647877,38.115024
-87.1366202,33.8765822
-87.1366202,33.8765822
-89.74708900000001,35.319017
-89.74708900000001,35.319017
-89.74708900000001,35.319017
-92.29997279999998,34.7505826
-92.29997279999998,34.7505826
-92.32904719999999,34.7594112
-92.32904719999999,34.7594112
-85.9502228,39.8742634
-85.9502228,39.8742634
-79.98166700000002,37.219123
-79.98166700000002,37.219123
-92.37248090000003,34.743997
-92.37248090000003,34.743997
-94.4556186,38.794619
-94.4556186,38.794619
-94.4556186,38.794619
-94.4556186,38.794619
-82.53519499999999,35.695493
-82.53519499999999,35.695493
-82.53519499999999,35.695493
-82.53519499999999,35.695493
-121.7131876,37.9976029
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.1199298,37.7842138
-89.6752616,35.2763908
-89.6752616,35.2763908
-89.6752616,35.2763908
-84.62947640000002,38.9010523
-84.62947640000002,38.9010523
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.92856359999996,32.8524105
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-96.8237532,33.0340664
-79.89218499999998,37.438458
-79.89218499999998,37.438458
-84.75554869999996,33.893436
-84.75554869999996,33.893436
-84.7201743,33.7268418
-84.7201743,33.7268418
-95.97426,36.1444024
-95.97426,36.1444024
-95.9891447,35.9634148
-95.9891447,35.9634148
-92.27853189999999,34.8057831
-92.27853189999999,34.8057831
-76.19317360000002,36.9197761
-76.19317360000002,36.9197761
-121.7409437,38.0017706
-96.7784757,32.990385
-96.7784757,32.990385
-96.7784757,32.990385
-96.7784757,32.990385
-96.7784757,32.990385
-96.7784757,32.990385
-96.7784757,32.990385
-85.3125007,35.0325522
-85.3125007,35.0325522
-85.3125007,35.0325522
-84.78080990000001,33.70808829999999
-84.78080990000001,33.70808829999999
-89.699224,35.235999
-89.699224,35.235999
-89.699224,35.235999
-86.83809359999998,35.9029892
-86.7544241,36.0774195
-84.62745259999997,34.0475271
-89.62491510000001,35.3399428
-89.62491510000001,35.3399428
-89.62491510000001,35.3399428
-84.59268370000001,33.7499237
-84.59268370000001,33.7499237
-95.8084159,36.063386
-95.8084159,36.063386
-112.3336605,33.6057904
-96.0163663,35.9654613
-96.0163663,35.9654613
-87.2948754,36.6398655
-87.2948754,36.6398655
-87.2948754,36.6398655
-85.730234,38.246317
-85.730234,38.246317
-85.730234,38.246317
-85.730234,38.246317
-122.05080650000002,37.9649202
-86.42187109999998,35.8633472
-86.42187109999998,35.8633472
-86.42187109999998,35.8633472
-84.72749529999999,33.69695129999999
-84.72749529999999,33.69695129999999
-86.47017290000001,36.3579043
-86.47017290000001,36.3579043
-86.47017290000001,36.3579043
-86.47017290000001,36.3579043
-117.9185383,33.9096039
-117.9185383,33.9096039
-117.9185383,33.9096039
-92.2693742,34.7595848
-92.2693742,34.7595848
-95.98583959999999,35.9621659
-95.98583959999999,35.9621659
-84.64885240000001,34.0561595
-84.64885240000001,34.0561595
-84.88507500000003,33.67731
-84.88507500000003,33.67731
-76.07982299999998,36.802838
-76.07982299999998,36.802838
-86.4568777,36.9058633
-98.79741360000003,29.4362911
-98.79741360000003,29.4362911
-78.9032301,38.0940418
-78.9032301,38.0940418
-86.35615050000001,36.0357573
-87.7539915,41.9272432
-87.7539915,41.9272432
-90.4171757,38.6153066
-90.4171757,38.6153066
-86.09032819999999,39.7443711
-86.09032819999999,39.7443711
-96.00993030000001,35.9352176
-96.00993030000001,35.9352176
-92.4838901,34.8281311
-92.4838901,34.8281311
-121.630407,38.01016
-96.98441369999999,33.1559173
-96.98441369999999,33.1559173
-96.98441369999999,33.1559173
-92.3472114,34.7528211
-92.3472114,34.7528211
-84.48716200000001,33.885302
-84.48716200000001,33.885302
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-88.91644459999998,37.89969780000001
-76.7407351,37.27905859999999
-76.7407351,37.27905859999999
-97.58211510000001,35.5373564
-97.58211510000001,35.5373564
-86.79793269999999,36.127272
-86.79793269999999,36.127272
-86.79793269999999,36.127272
-86.79793269999999,36.127272
-87.3237614,36.0195199
-87.3237614,36.0195199
-87.3237614,36.0195199
-94.53310909999999,38.7790779
-94.53310909999999,38.7790779
-94.53310909999999,38.7790779
-94.53310909999999,38.7790779
-89.773372,35.0925801
-89.773372,35.0925801
-89.773372,35.0925801
-91.96957499999999,34.546884
-91.96957499999999,34.546884
-76.0567891,36.8430194
-76.0567891,36.8430194
-84.74857070000002,33.75100219999999
-84.74857070000002,33.75100219999999
-86.9624149,36.0644702
-86.9624149,36.0644702
-86.9624149,36.0644702
-97.117212,32.9158207
-97.117212,32.9158207
-97.117212,32.9158207
-97.117212,32.9158207
-97.117212,32.9158207
-97.117212,32.9158207
-97.117212,32.9158207
-84.557093,34.1305306
-86.711772,34.786736
-86.711772,34.786736
-80.70086119999996,35.1281983
-94.346458,38.64994069999999
-94.346458,38.64994069999999
-94.346458,38.64994069999999
-94.346458,38.64994069999999
-96.0388243,35.9412451
-96.0388243,35.9412451
-86.92729450000002,35.92234759999999
-92.5283077,34.6503929
-92.5283077,34.6503929
-84.557086,34.1833734
-87.6838652,41.9115028
-87.6838652,41.9115028
-92.501616,34.715416
-92.501616,34.715416
-95.99180939999997,35.9685008
-95.99180939999997,35.9685008
-84.63495219999999,34.0176471
-84.63495219999999,34.0176471
-111.703473,33.447545
-89.79251299999999,35.1661225
-89.79251299999999,35.1661225
-89.79251299999999,35.1661225
-85.73995200000002,37.96741460000001
-85.73995200000002,37.96741460000001
-85.73995200000002,37.96741460000001
-85.73995200000002,37.96741460000001
-121.625812,37.903735
-92.21933999999999,34.7871189
-92.21933999999999,34.7871189
-91.936892,35.5510995
-80.87079690000002,34.9814687
-85.83637820000001,35.96070479999999
-85.83637820000001,35.96070479999999
-85.83637820000001,35.96070479999999
-85.83637820000001,35.96070479999999
-80.82201309999999,35.0550424
-86.632103,36.189607
-86.632103,36.189607
-86.72657679999999,36.1710022
-86.72657679999999,36.1710022
-86.794172,36.149878
-86.794172,36.149878
-86.36237599999998,36.281838
-86.36237599999998,36.281838
-86.36237599999998,36.281838
-86.36237599999998,36.281838
-97.1196764,32.9512262
-97.1196764,32.9512262
-97.1196764,32.9512262
-97.1196764,32.9512262
-97.1196764,32.9512262
-97.1196764,32.9512262
-97.1196764,32.9512262
-76.01576990000001,36.8527875
-76.01576990000001,36.8527875
-96.239086,36.146216
-96.239086,36.146216
-85.6948616,37.9945878
-85.6948616,37.9945878
-85.6948616,37.9945878
-85.6948616,37.9945878
-79.9826386,32.8889036
-79.9826386,32.8889036
-86.6329002,36.008294
-87.30475839999997,36.5812741
-80.068514,32.7491721
-80.068514,32.7491721
-76.11141659999998,36.7662144
-76.11141659999998,36.7662144
-84.0872589,35.9231105
-84.0872589,35.9231105
-84.0872589,35.9231105
-86.1109932,39.7757377
-86.1109932,39.7757377
-83.6442155,32.8349288
-83.6442155,32.8349288
-83.6442155,32.8349288
-86.85663679999999,36.1454049
-86.85663679999999,36.1454049
-86.85663679999999,36.1454049
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-88.9938128,37.741612
-121.7393381,37.9519941
-121.7393381,37.9519941
-76.27576299999998,36.8211149
-76.27576299999998,36.8211149
-76.27576299999998,36.8211149
-76.27576299999998,36.8211149
-112.274168,33.4169563
-86.07989900000001,39.4992808
-86.07989900000001,39.4992808
-84.0257325,35.75198700000001
-84.0257325,35.75198700000001
-84.0257325,35.75198700000001
-87.29652279999999,36.5710621
-76.24900259999998,36.8630083
-76.24900259999998,36.8630083
-86.51988480000001,34.8093629
-86.51988480000001,34.8093629
-89.58324099999999,35.253572
-89.58324099999999,35.253572
-89.58324099999999,35.253572
-76.04728399999999,36.893408
-76.04728399999999,36.893408
-78.94066699999999,38.070853
-78.94066699999999,38.070853
-87.38376869999999,36.0642172
-87.38376869999999,36.0642172
-87.38376869999999,36.0642172
-97.0930242,32.8833223
-97.0930242,32.8833223
-97.0930242,32.8833223
-97.0930242,32.8833223
-97.0930242,32.8833223
-97.0930242,32.8833223
-97.0930242,32.8833223
-82.50289559999999,35.4366372
-82.50289559999999,35.4366372
-82.50289559999999,35.4366372
-82.50289559999999,35.4366372
-86.47256900000002,35.8192841
-86.47256900000002,35.8192841
-86.47256900000002,35.8192841
-95.16278239999997,36.627326
-95.16278239999997,36.627326
-95.16278239999997,36.627326
-95.16278239999997,36.627326
-95.16278239999997,36.627326
-95.16278239999997,36.627326
-92.46812249999999,34.6422646
-92.46812249999999,34.6422646
-112.87629859999998,33.3920575
-92.43171910000001,34.7929889
-92.43171910000001,34.7929889
-84.4103351,33.8222755
-84.504538,39.0337473
-84.504538,39.0337473
-95.80030169999998,36.01650130000001
-95.80030169999998,36.01650130000001
-79.9472366,37.2591489
-79.9472366,37.2591489
-84.4636562,33.9089111
-84.4636562,33.9089111
-84.34399619999999,38.9564901
-84.34399619999999,38.9564901
-85.6160357,37.9758439
-85.6160357,37.9758439
-85.6160357,37.9758439
-85.6160357,37.9758439
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-96.88502499999998,33.16235
-98.50204400000001,29.530578
-98.50204400000001,29.530578
-80.06150330000003,33.0028028
-80.06150330000003,33.0028028
-92.28530720000003,34.7474074
-92.28530720000003,34.7474074
-97.1066879,32.884562
-97.1066879,32.884562
-97.1066879,32.884562
-97.1066879,32.884562
-97.1066879,32.884562
-97.1066879,32.884562
-97.1066879,32.884562
-92.37289190000001,34.744005
-92.37289190000001,34.744005
-85.56464740000001,38.0293993
-85.56464740000001,38.0293993
-85.56464740000001,38.0293993
-85.56464740000001,38.0293993
-111.9813431,33.7499628
-77.52348180000001,37.6082505
-77.52348180000001,37.6082505
-86.56329769999999,34.7222856
-86.56329769999999,34.7222856
-94.44061239999996,38.8037055
-94.44061239999996,38.8037055
-94.44061239999996,38.8037055
-94.44061239999996,38.8037055
-82.699536,35.54813499999999
-82.699536,35.54813499999999
-82.699536,35.54813499999999
-82.699536,35.54813499999999
-76.32168899999999,37.0180962
-76.32168899999999,37.0180962
-84.673765,38.971839
-84.673765,38.971839
-87.42780099999999,36.626785
-87.42780099999999,36.626785
-87.42780099999999,36.626785
-76.0561659,36.8895128
-76.0561659,36.8895128
-92.50820909999999,34.8418994
-92.50820909999999,34.8418994
-85.5594279,38.0658059
-85.5594279,38.0658059
-85.5594279,38.0658059
-85.5594279,38.0658059
-89.79538,35.098669
-89.79538,35.098669
-89.79538,35.098669
-87.29412589999998,36.570736
-95.85616729999998,35.9989838
-95.85616729999998,35.9989838
-82.4869301,35.4875914
-92.4838901,34.8281311
-92.4838901,34.8281311
-86.20427560000002,39.6719982
-86.20427560000002,39.6719982
-92.46197919999997,34.7853325
-92.46197919999997,34.7853325
-117.9636044,33.9705665
-117.9636044,33.9705665
-117.9636044,33.9705665
-84.83461499999999,33.800436
-84.83461499999999,33.800436
-86.8518457,36.0883835
-86.8518457,36.0883835
-86.8518457,36.0883835
-86.8518457,36.0883835
-89.6558699,35.2888639
-89.6558699,35.2888639
-89.6558699,35.2888639
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-86.71568279999997,36.2293271
-85.28375299999999,35.11794
-85.28375299999999,35.11794
-85.28375299999999,35.11794
-92.3499753,34.7700788
-92.3499753,34.7700788
-112.87629859999998,33.3920575
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-88.8564622,37.477017
-80.05268459999999,32.8353371
-80.05268459999999,32.8353371
-76.107303,36.790279
-76.107303,36.790279
-121.64860899999996,37.88999
-96.0872617,35.9857963
-96.0872617,35.9857963
-86.54060849999999,34.6685694
-86.54060849999999,34.6685694
-79.96813889999999,32.777706
-79.96813889999999,32.777706
-88.132333,35.970258
-86.69432440000003,36.0028221
-79.8663935,32.8508807
-79.8663935,32.8508807
-84.79033729999999,34.0245126
-84.79033729999999,34.0245126
-85.80960089999999,38.1226239
-85.80960089999999,38.1226239
-85.80960089999999,38.1226239
-85.80960089999999,38.1226239
-89.717016,35.4397189
-89.717016,35.4397189
-89.717016,35.4397189
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-96.81630139999999,33.0504924
-89.50530200000003,35.256476
-89.50530200000003,35.256476
-89.50530200000003,35.256476
-85.88209030000002,38.1723991
-85.88209030000002,38.1723991
-85.88209030000002,38.1723991
-85.88209030000002,38.1723991
-84.52535230000001,39.3127035
-84.52535230000001,39.3127035
-87.27965799999998,36.52029
-84.528632,34.18304
-84.2403513,34.0117013
-84.4771455,33.9251711
-84.4771455,33.9251711
-84.4771455,33.9251711
-84.4771455,33.9251711
-86.75009549999999,36.023269
-86.75009549999999,36.023269
-79.81583899999998,32.8949179
-79.81583899999998,32.8949179
-112.26741900000002,33.608909
